document_id,sentence_id,start_token_id,end_token_id,entity_text,predicted_entity_type,ner_score,reliability_score
GDL-1968-11-02-a-i0267,100,1974,1975,erie Speyers,ORG,0.783341109752655,1
GDL-1968-11-02-a-i0267,102,2011,2011,Jouvet,PERS,0.9728019833564758,1
GDL-1968-11-02-a-i0267,102,2018,2018,Giraudoux,PERS,0.9735000729560852,1
GDL-1968-11-02-a-i0267,102,2040,2040,Piaf,PERS,0.9757239818572998,1
GDL-1968-11-02-a-i0267,102,2047,2048,Raymond Asso,PERS,0.988607943058014,1
GDL-1968-11-02-a-i0267,103,2055,2056,Raymond Asso,PERS,0.9775167107582092,1
GDL-1968-11-02-a-i0267,105,2081,2081,Olympia,ORG,0.8181720972061157,1
GDL-1968-11-02-a-i0267,105,2091,2091,Bobino,ORG,0.7200029492378235,1
GDL-1968-11-02-a-i0267,106,2100,2101,Pierre Perret,PERS,0.9761175513267516,1
GDL-1968-11-02-a-i0267,107,2107,2108,Georges Chelon,PERS,0.9065071940422058,1
GDL-1968-11-02-a-i0267,108,2118,2118,Seine,LOC,0.7986724972724915,1
GDL-1968-11-02-a-i0267,109,2123,2125,"Tchou, éditeur",PERS,0.7209674119949341,0
GDL-1968-12-04-a-i0176,3,99,100,dès 1858,TIME,0.8080048561096191,1
GDL-1968-12-04-a-i0176,4,161,164,Société fédérale de gymnastique,ORG,0.8748391270637512,1
GDL-1968-12-04-a-i0176,5,166,167,En 1907,TIME,0.8477323055267334,1
GDL-1968-12-04-a-i0176,7,215,216,en 1940,TIME,0.907554566860199,1
GDL-1968-12-04-a-i0176,10,275,276,En 1947,TIME,0.9199140667915344,1
GDL-1968-12-04-a-i0176,20,562,562,pacsme,PROD,0.5786666870117188,1
GDL-1968-12-04-a-i0176,31,1296,1296,Joinville,LOC,0.7947187423706055,1
GDL-1968-12-04-a-i0176,42,1608,1609,Suisse romande,LOC,0.976719319820404,1
GDL-1968-12-04-a-i0176,42,1633,1634,Suisse romande,LOC,0.9709503650665284,1
GDL-1968-12-04-a-i0176,43,1647,1648,En 1965,TIME,0.821327269077301,1
GDL-1968-12-04-a-i0176,43,1650,1650,Genève,LOC,0.9548044204711914,1
GDL-1968-12-04-a-i0176,43,1656,1656,Neuchâtel,LOC,0.9633318185806274,1
GDL-1968-12-04-a-i0176,43,1664,1664,Vaud,LOC,0.9628816843032836,1
GDL-1968-12-04-a-i0176,43,1669,1669,Fribourg,LOC,0.956560492515564,1
GDL-1968-12-04-a-i0176,43,1673,1673,Valais,LOC,0.945151686668396,1
GDL-1968-12-04-a-i0176,45,1742,1743,Suisse allemande,LOC,0.9637861251831056,1
GDL-1968-12-04-a-i0176,45,1754,1755,Suisse romande,LOC,0.9676082730293274,1
GDL-1968-12-04-a-i0176,48,1813,1814,Suisse romande,LOC,0.9799273610115052,1
GDL-1968-12-04-a-i0176,54,2028,2028,Coubertin,PERS,0.9218570590019226,1
GDL-1968-12-04-a-i0176,63,2335,2335,Helsinki,LOC,0.8749493956565857,1
GDL-1968-12-04-a-i0176,70,2654,2658,des XVIIIe et XIXe siècles,TIME,0.8955681920051575,1
GDL-1968-12-04-a-i0176,75,2767,2768,Suisse romande,LOC,0.9764150977134703,1
GDL-1968-12-04-a-i0176,92,3222,3227,Colonel-divisionnaire E. Dcnéréaz,PERS,0.9546704292297364,1
GDL-1978-03-01-a-i0156,0,0,1,Marek Halter,PERS,0.989192008972168,1
GDL-1978-03-01-a-i0156,0,10,10,s,PROD,0.4451421797275543,1
GDL-1978-03-01-a-i0156,0,12,12,Argentine,LOC,0.9895256161689758,1
GDL-1978-03-01-a-i0156,0,28,28,Varsovie,LOC,0.9687674045562744,1
GDL-1978-03-01-a-i0156,0,44,46,Société des Nations,ORG,0.9808456301689148,1
GDL-1978-03-01-a-i0156,0,48,48,Genève,LOC,0.9717616438865662,1
GDL-1978-03-01-a-i0156,0,94,95,Nations Unies,ORG,0.939190149307251,1
GDL-1978-03-01-a-i0156,0,119,119,Argentine,LOC,0.9882366061210632,1
GDL-1978-03-01-a-i0156,0,145,145,Genève,LOC,0.9848035573959352,1
GDL-1978-03-01-a-i0156,0,147,151,peintre et écrivain Marek Halter,PERS,0.9817096590995787,1
GDL-1978-03-01-a-i0156,0,170,170,Argentine,LOC,0.9909352660179138,1
GDL-1978-03-01-a-i0156,0,197,198,Buenos Aires,LOC,0.9893629550933838,1
GDL-1978-03-01-a-i0156,1,224,226,M. Halter,PERS,0.9360899329185486,1
GDL-1978-03-01-a-i0156,1,265,265,Sion,LOC,0.6007419228553772,1
GDL-1978-03-01-a-i0156,1,272,272,Goebbels,PERS,0.9125262498855592,1
GDL-1978-03-01-a-i0156,2,315,316,Marek Halter,PERS,0.978455662727356,1
GDL-1978-03-01-a-i0156,2,332,334,American Jewish Committee,ORG,0.8538383841514587,1
GDL-1978-04-01-a-i0088,0,0,0,Stoph,PERS,0.8762450218200684,1
GDL-1978-04-01-a-i0088,0,2,2,Kreisky,PERS,0.9186307191848756,1
GDL-1978-04-01-a-i0088,0,6,10,ALLEMAGNE DE L'EST,LOC,0.9767204523086548,1
GDL-1978-04-01-a-i0088,0,11,11,Berlin,LOC,0.9929163455963136,1
GDL-1978-04-01-a-i0088,0,17,17,AFP,ORG,0.5957539081573486,1
GDL-1978-04-01-a-i0088,0,19,26,"M. Bruno Kreisky, chancelier fédéral autrichien",PERS,0.9808157682418824,1
GDL-1978-04-01-a-i0088,0,28,38,"M. Willi Stoph, président du Conseil est-allemand",PERS,0.9766899347305298,1
GDL-1978-04-01-a-i0088,0,49,49,Europe,LOC,0.9955198764801024,1
GDL-1978-04-01-a-i0088,1,92,94,M. Stoph,PERS,0.8633354306221008,1
GDL-1978-04-01-a-i0088,3,141,141,Europe,LOC,0.9739320278167723,1
GDL-1978-04-01-a-i0088,3,151,151,Allemagne,LOC,0.9449256062507628,1
GDL-1978-04-01-a-i0088,4,153,155,M. Stoph,PERS,0.9362682104110718,1
GDL-1978-04-01-a-i0088,4,163,163,RD,ORG,0.634091854095459,0
GDL-1978-04-01-a-i0088,4,188,188,RFA,ORG,0.6499149799346924,0
GDL-1978-04-01-a-i0088,4,200,200,Helsinki,LOC,0.8670350313186646,1
GDL-1978-04-01-a-i0088,6,233,233,Cambodge,LOC,0.9488041400909424,1
GDL-1978-04-01-a-i0088,6,234,234,Bangkok,LOC,0.9493512511253356,1
GDL-1978-04-01-a-i0088,6,240,240,AF,ORG,0.8118290305137634,1
GDL-1978-04-01-a-i0088,6,245,245,Cambodge,LOC,0.9595934748649596,1
GDL-1978-04-01-a-i0088,6,257,257,Cambodge,LOC,0.96126526594162,1
GDL-1978-04-01-a-i0088,7,293,293,Cambodge,LOC,0.9594653248786926,1
GDL-1978-04-01-a-i0088,7,344,345,Parti communiste,ORG,0.9321299195289612,1
GDL-1978-04-01-a-i0088,8,376,376,partie,LOC,0.5027745962142944,1
GDL-1978-04-01-a-i0088,8,379,379,Cambodge,LOC,0.8870285153388977,1
GDL-1978-04-01-a-i0088,9,387,387,CENTO,ORG,0.7099038362503052,1
GDL-1978-04-01-a-i0088,9,389,389,AFP,ORG,0.8300960063934326,1
GDL-1978-04-01-a-i0088,11,395,403,"Kamuran Gurun, ancien ambassadeur de Turquie à Athènes",PERS,0.905259132385254,1
GDL-1978-04-01-a-i0088,11,413,415,Central Treafy Organisation,ORG,0.8672826290130615,1
GDL-1978-04-01-a-i0088,11,418,418,CENT,ORG,0.6165606379508972,1
GDL-1978-04-01-a-i0088,11,423,425,Moyen-Orient,LOC,0.9735534191131592,1
GDL-1978-04-01-a-i0088,11,429,429,O,ORG,0.5614040493965149,1
GDL-1978-04-01-a-i0088,11,439,439,Ankara,LOC,0.955202579498291,1
GDL-1978-04-01-a-i0088,12,441,443,M. Gurun,PERS,0.9813698530197144,1
GDL-1978-04-01-a-i0088,12,446,450,diplomate pakistanais Sardar Mahmoud Hassan,PERS,0.9701274633407592,1
GDL-1978-04-01-a-i0088,12,460,462,Etats-Unis,LOC,0.9813677668571472,1
GDL-1978-04-01-a-i0088,12,465,467,Grande-Bretagne,LOC,0.9877665638923644,1
GDL-1978-04-01-a-i0088,12,471,471,Iran,LOC,0.982014775276184,1
GDL-1978-04-01-a-i0088,12,474,474,Pakistan,LOC,0.977411150932312,1
GDL-1978-04-01-a-i0088,12,477,477,Turquie,LOC,0.9828919172286988,1
GDL-1978-04-01-a-i0088,13,479,481,Grande-Bretagne,LOC,0.9755430221557616,1
GDL-1978-04-01-a-i0088,13,488,488,Reuter,ORG,0.8428166508674622,1
GDL-1978-04-01-a-i0088,14,493,494,The Times,PROD,0.9000105857849121,1
GDL-1978-04-01-a-i0088,15,532,533,The Guardian,PROD,0.9510946273803712,1
GDL-1978-04-01-a-i0088,15,542,542,Times,PROD,0.9490296840667723,1
GDL-1978-04-01-a-i0088,16,566,566,Londres,LOC,0.9536332488059998,1
GDL-1978-04-01-a-i0088,17,589,590,Sri Lanka,LOC,0.9493901133537292,1
GDL-1978-04-01-a-i0088,17,594,594,Reuter,ORG,0.9047580361366272,1
GDL-1978-04-01-a-i0088,19,600,606,"Junius Jayewardene, président du Sri Lanka",PERS,0.807897686958313,1
GDL-1978-04-01-a-i0088,19,608,608,ceylan,LOC,0.8752893805503845,1
GDL-1978-04-01-a-i0088,19,630,632,Mme Sirmavo Banderanaike,PERS,0.9420052766799928,0
GDL-1978-04-01-a-i0088,20,635,638,Parti de la liberté,ORG,0.7747515439987183,1
GDL-1978-04-01-a-i0088,20,640,641,Mme Banderanaike,PERS,0.829779326915741,1
GDL-1978-04-01-a-i0088,20,659,661,Parti national unifié,ORG,0.7296536564826965,1
GDL-1978-04-01-a-i0088,20,663,665,M. Jayewardene,PERS,0.8675872683525085,1
GDL-1978-05-11-a-i0236,0,5,5,Italie,LOC,0.9400745034217834,1
GDL-1978-05-11-a-i0236,0,9,9,Muynck,PERS,0.9024955630302428,1
GDL-1978-05-11-a-i0236,0,16,16,Italie,LOC,0.9434419870376588,1
GDL-1978-05-11-a-i0236,0,21,22,La Spezia,LOC,0.9414570331573486,1
GDL-1978-05-11-a-i0236,0,24,24,Cascina,LOC,0.9377278685569764,1
GDL-1978-05-11-a-i0236,1,33,35,Johan de Muynck,PERS,0.9941372871398926,1
GDL-1978-05-11-a-i0236,1,37,37,Belgique,LOC,0.9960237741470336,1
GDL-1978-05-11-a-i0236,2,42,43,Francesco Moser,PERS,0.9960107803344728,1
GDL-1978-05-11-a-i0236,2,45,45,Italie,LOC,0.99498450756073,1
GDL-1978-05-11-a-i0236,2,56,56,Ghinetti,PERS,0.9925127029418944,1
GDL-1978-05-11-a-i0236,2,58,58,Italie,LOC,0.9951131939888,1
GDL-1978-05-11-a-i0236,3,63,63,Bortani,PERS,0.9841302633285522,1
GDL-1978-05-11-a-i0236,3,65,65,Italie,LOC,0.992781698703766,1
GDL-1978-05-11-a-i0236,3,70,71,de Vlaeminck,PERS,0.9745879173278807,1
GDL-1978-05-11-a-i0236,3,73,73,Belgique,LOC,0.9930530190467834,1
GDL-1978-05-11-a-i0236,4,91,91,Espagne,LOC,0.955004870891571,1
GDL-1978-05-11-a-i0236,4,93,93,Ilinault,PERS,0.937256157398224,1
GDL-1978-05-11-a-i0236,4,97,101,Belge Hendryck Van den Brande,PERS,0.8881055116653442,1
GDL-1978-05-11-a-i0236,4,112,112,Espagne,LOC,0.961840033531189,1
GDL-1978-05-11-a-i0236,4,114,114,Logorno,LOC,0.8054614067077637,1
GDL-1978-05-11-a-i0236,4,116,116,Miranda,LOC,0.778010904788971,1
GDL-1978-05-11-a-i0236,4,118,118,Ebro,LOC,0.5737584829330444,1
GDL-1978-05-11-a-i0236,6,141,143,Français Bernard Ilinault,PERS,0.737190306186676,1
GDL-1978-05-11-a-i0236,7,158,158,Autriche,LOC,0.9033029079437256,1
GDL-1978-05-11-a-i0236,7,179,179,Gmuenden,LOC,0.8408195972442627,1
GDL-1978-05-11-a-i0236,7,181,181,Autriche,LOC,0.6792725920677185,1
GDL-1978-05-11-a-i0236,8,194,196,Zurich-Kloten,LOC,0.8508639335632324,1
GDL-1978-05-11-a-i0236,9,206,206,Gmuenden,LOC,0.934971570968628,1
GDL-1978-05-11-a-i0236,9,211,211,Salzbourg,LOC,0.9541187286376952,1
GDL-1978-05-11-a-i0236,9,232,232,Zurich,LOC,0.9324140548706056,1
GDL-1978-05-11-a-i0236,10,245,245,Suisse,LOC,0.8062388300895691,1
GDL-1978-05-11-a-i0236,10,253,253,Luxembourg,LOC,0.9284441471099854,1
GDL-1978-05-11-a-i0236,10,273,273,Suisse,LOC,0.9414438009262084,1
GDL-1978-05-11-a-i0236,10,276,276,Luxembourg,LOC,0.9199780821800232,1
GDL-1978-05-11-a-i0236,10,279,279,Portugal,LOC,0.9400240182876588,1
GDL-1978-05-11-a-i0236,10,295,295,Suisse,LOC,0.9413526654243468,1
GDL-1978-05-11-a-i0236,10,298,298,Luxembourg,LOC,0.9178258180618286,1
GDL-1978-05-11-a-i0236,10,301,301,Portugal,LOC,0.9422950148582458,1
GDL-1978-05-11-a-i0236,12,324,324,Suisse,LOC,0.8702950477600098,1
GDL-1978-05-11-a-i0236,12,332,332,Berne,LOC,0.875530481338501,1
GDL-1978-05-11-a-i0236,12,334,334,Steffisbourg,LOC,0.8792901039123535,1
GDL-1978-05-11-a-i0236,12,337,337,Portugal,LOC,0.8613826632499695,1
GDL-1978-05-11-a-i0236,12,339,339,Luxembourg,LOC,0.8153243064880371,1
GDL-1978-05-11-a-i0236,12,341,341,Suisse,LOC,0.8699620366096497,1
GDL-1978-05-11-a-i0236,13,344,344,Gro,ORG,0.5283456444740295,0
GDL-1978-05-11-a-i0236,13,347,347,Frauenfeld,LOC,0.931282103061676,1
GDL-1978-05-11-a-i0236,13,349,349,Wienfelden,LOC,0.9568172097206116,1
GDL-1978-05-11-a-i0236,13,351,351,Bischofszell,LOC,0.9627799987792968,1
GDL-1978-05-11-a-i0236,13,354,354,Autriche,LOC,0.970790445804596,1
GDL-1978-05-11-a-i0236,13,356,356,Finlande,LOC,0.941476345062256,1
GDL-1978-05-11-a-i0236,13,358,358,Israël,LOC,0.9488623142242432,1
GDL-1978-05-11-a-i0236,14,364,364,Baden,LOC,0.9691441059112548,1
GDL-1978-05-11-a-i0236,14,366,366,Windisch,LOC,0.9661977291107178,1
GDL-1978-05-11-a-i0236,14,368,368,Hochdorf,LOC,0.968824028968811,1
GDL-1978-05-11-a-i0236,14,371,371,Norvège,LOC,0.9752894043922424,1
GDL-1978-05-11-a-i0236,14,373,374,îles Feroe,LOC,0.9504309296607972,1
GDL-1978-05-11-a-i0236,14,376,376,Italie,LOC,0.9762824177742004,1
GDL-1978-05-22-a-i0100,0,2,2,Lausanne,LOC,0.8707706928253174,1
GDL-1978-05-22-a-i0100,0,5,5,Sion,LOC,0.9323502779006958,1
GDL-1978-05-22-a-i0100,1,31,31,Lausanne,LOC,0.8869898319244385,1
GDL-1978-05-22-a-i0100,1,88,88,Gretler,PERS,0.970568835735321,1
GDL-1978-05-22-a-i0100,1,102,102,Luisier,PERS,0.9451892971992492,1
GDL-1978-05-22-a-i0100,2,112,112,Lausanne,LOC,0.6838126182556152,1
GDL-1978-05-22-a-i0100,2,120,120,Guillaume,PERS,0.9359842538833618,1
GDL-1978-05-22-a-i0100,2,127,127,Seiler,PERS,0.9303897023200988,1
GDL-1978-05-22-a-i0100,3,166,166,Lausanne,LOC,0.7817142009735107,1
GDL-1978-05-22-a-i0100,3,184,184,Traber,PERS,0.9346081018447876,1
GDL-1978-05-22-a-i0100,3,191,191,Diserens,PERS,0.9374672770500184,1
GDL-1978-05-22-a-i0100,3,196,196,Donzé,PERS,0.9376147389411926,1
GDL-1978-05-22-a-i0100,4,208,211,envoyé spécial Pascal Ferrières,PERS,0.8844059109687805,0
GDL-1978-05-22-a-i0100,4,216,216,Sion,LOC,0.9613023996353148,1
GDL-1978-05-22-a-i0100,4,218,218,Lausanne,LOC,0.9645938277244568,1
GDL-1978-05-22-a-i0100,4,231,231,Sion,LOC,0.9667561054229736,1
GDL-1978-05-22-a-i0100,4,239,239,Lausanne,LOC,0.9534733295440674,1
GDL-1978-05-22-a-i0100,6,273,273,Sion,LOC,0.9698554277420044,1
GDL-1978-05-22-a-i0100,6,277,277,Lausanne,LOC,0.9623432755470276,1
GDL-1978-05-22-a-i0100,6,294,294,Sion,LOC,0.974443018436432,1
GDL-1978-05-22-a-i0100,7,333,333,Lausanne,LOC,0.8890879154205322,1
GDL-1978-05-22-a-i0100,10,394,395,Miroslav Blazevic,PERS,0.9888209104537964,1
GDL-1978-05-22-a-i0100,11,415,415,Sion,LOC,0.9528669714927672,1
GDL-1978-05-22-a-i0100,12,439,439,Blazevic,PERS,0.9731459617614746,1
GDL-1978-05-22-a-i0100,14,530,530,Lausanne,LOC,0.939517080783844,1
GDL-1978-05-22-a-i0100,15,610,612,Lausanne-Sports,ORG,0.7737516164779663,1
GDL-1978-05-22-a-i0100,17,644,644,Burgener,PERS,0.9650676250457764,1
GDL-1978-05-22-a-i0100,19,696,696,Devcic,PERS,0.7422181963920593,1
GDL-1978-05-22-a-i0100,20,733,733,Burgener,PERS,0.9705963730812072,1
GDL-1978-05-22-a-i0100,20,736,736,Devcic,PERS,0.9580885767936708,1
GDL-1978-05-22-a-i0100,21,751,751,Vergères,PERS,0.9867302179336548,1
GDL-1978-05-22-a-i0100,21,753,753,Perrier,PERS,0.9811949729919434,1
GDL-1978-05-22-a-i0100,21,755,755,Luissier,PERS,0.9812774658203124,1
GDL-1978-05-22-a-i0100,21,757,757,Sarrasin,PERS,0.9674327969551086,1
GDL-1978-05-22-a-i0100,22,772,772,Gros,PERS,0.5954954624176025,1
GDL-1978-05-22-a-i0100,22,781,781,Guillaume,PERS,0.8970804214477539,1
GDL-1978-05-22-a-i0100,23,811,811,Guillaume,PERS,0.9279478788375854,1
GDL-1978-05-22-a-i0100,25,843,843,Guillaume,PERS,0.9674113988876344,1
GDL-1978-05-22-a-i0100,26,862,862,Traber,PERS,0.6947740316390991,1
GDL-1978-05-22-a-i0100,26,867,867,Cornioley,PERS,0.7713215947151184,1
GDL-1978-05-22-a-i0100,26,892,892,Kuenzli,PERS,0.8828608393669128,1
GDL-1978-05-22-a-i0100,29,961,961,Sion,LOC,0.9392088651657104,1
GDL-1978-05-22-a-i0100,30,983,983,Sion,LOC,0.8132134079933167,1
GDL-1978-05-22-a-i0100,30,985,985,Lausanne,LOC,0.8024139404296875,1
GDL-1978-05-22-a-i0100,30,994,994,Tourbillon,LOC,0.868526041507721,1
GDL-1978-05-22-a-i0100,32,1001,1002,Arbitre Baumann,PERS,0.8932591676712036,1
GDL-1978-05-22-a-i0100,32,1004,1004,Schaffhouse,LOC,0.9137118458747864,1
GDL-1978-05-22-a-i0100,34,1012,1012,Luisier,PERS,0.9537318348884584,1
GDL-1978-05-22-a-i0100,35,1019,1020,Guillaume 1,PERS,0.603042721748352,0
GDL-1978-05-22-a-i0100,38,1031,1031,Sion,LOC,0.6582240462303162,1
GDL-1978-05-22-a-i0100,38,1033,1033,Don,PERS,0.6596643328666687,1
GDL-1978-05-22-a-i0100,39,1036,1038,In-Albon,PERS,0.9349511861801147,1
GDL-1978-05-22-a-i0100,39,1040,1040,Perrier,PERS,0.9611170887947084,1
GDL-1978-05-22-a-i0100,39,1042,1042,Balet,PERS,0.962178349494934,1
GDL-1978-05-22-a-i0100,39,1044,1044,Dayen,PERS,0.9665777683258056,1
GDL-1978-05-22-a-i0100,39,1046,1046,Isoz,PERS,0.9638869762420654,1
GDL-1978-05-22-a-i0100,39,1048,1048,Garcia,PERS,0.9485281705856324,1
GDL-1978-05-22-a-i0100,39,1050,1050,Fussen,PERS,0.9773471355438232,1
GDL-1978-05-22-a-i0100,39,1052,1052,Sarrasin,PERS,0.9334569573402404,1
GDL-1978-05-22-a-i0100,39,1054,1054,Vergères,PERS,0.9723808765411376,1
GDL-1978-05-22-a-i0100,39,1058,1058,Constantin,PERS,0.87458735704422,1
GDL-1978-05-22-a-i0100,39,1061,1061,Luisier,PERS,0.9341874122619628,1
GDL-1978-05-22-a-i0100,40,1063,1063,Lausanne,LOC,0.886855959892273,1
GDL-1978-05-22-a-i0100,40,1065,1065,Burgener,PERS,0.9161846041679382,1
GDL-1978-05-22-a-i0100,41,1068,1068,Gretler,PERS,0.9669926762580872,1
GDL-1978-05-22-a-i0100,41,1070,1070,Charvoz,PERS,0.9774057269096376,1
GDL-1978-05-22-a-i0100,41,1072,1072,Devcic,PERS,0.97470885515213,1
GDL-1978-05-22-a-i0100,41,1074,1074,Parietti,PERS,0.966937780380249,1
GDL-1978-05-22-a-i0100,41,1076,1076,Gross,PERS,0.9809542298316956,1
GDL-1978-05-22-a-i0100,41,1078,1078,Favre,PERS,0.980358362197876,1
GDL-1978-05-22-a-i0100,41,1082,1082,Diserens,PERS,0.9318563938140868,1
GDL-1978-05-22-a-i0100,41,1085,1085,Guillaume,PERS,0.9951549768447876,1
GDL-1978-05-22-a-i0100,41,1087,1087,Cornioley,PERS,0.9753941893577576,1
GDL-1978-05-22-a-i0100,41,1089,1089,Seiler,PERS,0.975272297859192,1
GDL-1978-05-22-a-i0100,41,1091,1091,Traber,PERS,0.9496129155158995,1
GDL-1978-05-22-a-i0100,42,1093,1093,Servette,ORG,0.9039067625999452,1
GDL-1978-05-22-a-i0100,42,1099,1099,Bâle,LOC,0.970261573791504,1
GDL-1978-05-22-a-i0100,42,1105,1107,Saint-Jacques,LOC,0.9772788882255554,1
GDL-1978-05-22-a-i0100,42,1114,1114,Bâle,LOC,0.9773085713386536,1
GDL-1978-05-22-a-i0100,42,1116,1117,Guy Curdy,PERS,0.9863041043281556,1
GDL-1978-05-22-a-i0100,42,1122,1122,Servette,ORG,0.9082052111625672,1
GDL-1978-05-22-a-i0100,42,1128,1128,Bâle,LOC,0.9727058410644532,1
GDL-1978-05-22-a-i0100,43,1158,1158,Bâle,LOC,0.9402456283569336,1
GDL-1978-05-22-a-i0100,43,1176,1176,Schoenenberger,PERS,0.93477463722229,1
GDL-1978-05-22-a-i0100,44,1210,1210,Demarmels,PERS,0.988631546497345,1
GDL-1978-05-22-a-i0100,44,1227,1227,Maissen,PERS,0.987396478652954,1
GDL-1978-05-22-a-i0100,45,1229,1229,Demarmels,PERS,0.9915655255317688,1
GDL-1978-05-22-a-i0100,45,1253,1253,Maissen,PERS,0.9874314069747924,1
GDL-1978-05-22-a-i0100,46,1268,1268,Schoenenberger,PERS,0.9450109004974364,1
GDL-1978-05-22-a-i0100,47,1281,1281,Engel,PERS,0.9399794936180116,1
GDL-1978-05-22-a-i0100,47,1296,1296,Schoenenberger,PERS,0.9404943585395812,1
GDL-1978-05-22-a-i0100,47,1310,1310,Lauscher,PERS,0.9098435044288636,1
GDL-1978-05-22-a-i0100,48,1336,1336,Tanner,PERS,0.9562634229660034,1
GDL-1978-05-22-a-i0100,48,1345,1345,Maissen,PERS,0.9745777249336244,1
GDL-1978-05-22-a-i0100,50,1354,1354,Bâle,LOC,0.9752288460731506,1
GDL-1978-05-22-a-i0100,51,1370,1370,Chivers,PERS,0.9599958658218384,1
GDL-1978-05-22-a-i0100,53,1395,1395,Bâle,LOC,0.9738412499427797,1
GDL-1978-05-22-a-i0100,55,1403,1403,Bâle,LOC,0.9683661460876464,1
GDL-1978-05-22-a-i0100,56,1412,1412,Servette,PERS,0.5973870158195496,0
GDL-1978-05-22-a-i0100,57,1437,1437,Servette,PERS,0.8628838658332825,0
GDL-1978-05-22-a-i0100,57,1455,1455,Bâle,LOC,0.98811274766922,1
GDL-1978-05-22-a-i0100,59,1497,1497,Bâle,LOC,0.8723587393760681,1
GDL-1978-05-22-a-i0100,59,1501,1501,Benthaus,PERS,0.9242274165153505,1
GDL-1978-05-22-a-i0100,61,1522,1522,Bâle,LOC,0.9554832577705384,1
GDL-1978-05-22-a-i0100,62,1534,1534,Serv,ORG,0.5530003905296326,1
GDL-1978-05-22-a-i0100,64,1558,1558,Bâle,LOC,0.8341355919837952,0
GDL-1978-05-22-a-i0100,64,1560,1560,Serv,ORG,0.3671839237213135,1
GDL-1978-05-22-a-i0100,64,1569,1571,Saint-Iacques,LOC,0.9629420042037964,1
GDL-1978-05-22-a-i0100,65,1578,1580,-arbitre Dubaeh,PERS,0.8053377270698547,0
GDL-1978-05-22-a-i0100,65,1582,1582,Nidau,LOC,0.7294042110443115,1
GDL-1978-05-22-a-i0100,66,1590,1590,Mundschin,PERS,0.9771808981895448,1
GDL-1978-05-22-a-i0100,66,1597,1597,Maissen,PERS,0.9847336411476136,1
GDL-1978-05-22-a-i0100,66,1604,1604,Chivers,PERS,0.984688401222229,1
GDL-1978-05-22-a-i0100,66,1611,1611,Trinchero,PERS,0.950955867767334,1
GDL-1978-05-22-a-i0100,67,1616,1616,Bâle,LOC,0.9333045482635498,1
GDL-1978-05-22-a-i0100,67,1618,1618,Kung,PERS,0.9706308245658876,1
GDL-1978-05-22-a-i0100,67,1620,1620,Mundschin,PERS,0.9748169779777528,1
GDL-1978-05-22-a-i0100,67,1622,1622,Maradan,PERS,0.9827417731285096,1
GDL-1978-05-22-a-i0100,67,1624,1624,Fischli,PERS,0.9798564314842224,1
GDL-1978-05-22-a-i0100,67,1626,1626,Geisser,PERS,0.987555742263794,1
GDL-1978-05-22-a-i0100,67,1630,1630,Ramseier,PERS,0.9814527630805968,1
GDL-1978-05-22-a-i0100,67,1633,1633,Tanner,PERS,0.9807312488555908,1
GDL-1978-05-22-a-i0100,67,1635,1636,von Wartburg,PERS,0.9727409482002258,1
GDL-1978-05-22-a-i0100,67,1638,1638,Demarmels,PERS,0.9821849465370178,1
GDL-1978-05-22-a-i0100,67,1640,1640,Maissen,PERS,0.9847474098205566,1
GDL-1978-05-22-a-i0100,67,1642,1642,Schoenenberger,PERS,0.98606675863266,1
GDL-1978-05-22-a-i0100,67,1646,1646,Marti,PERS,0.9857892990112304,1
GDL-1978-05-22-a-i0100,67,1649,1649,Lauscher,PERS,0.9803037047386168,1
GDL-1978-05-22-a-i0100,68,1651,1651,Sevette,PERS,0.9035348892211914,1
GDL-1978-05-22-a-i0100,68,1653,1653,Engel,PERS,0.9751001596450806,1
GDL-1978-05-22-a-i0100,68,1655,1655,Trinchero,PERS,0.9607751369476318,1
GDL-1978-05-22-a-i0100,68,1657,1657,Schnyder,PERS,0.9787256121635436,1
GDL-1978-05-22-a-i0100,68,1659,1659,Bizzini,PERS,0.973966419696808,1
GDL-1978-05-22-a-i0100,68,1661,1661,Valentini,PERS,0.9524503350257874,1
GDL-1978-05-22-a-i0100,68,1663,1663,Marchi,PERS,0.9824422001838684,1
GDL-1978-05-22-a-i0100,68,1667,1667,Weber,PERS,0.5327579975128174,1
GDL-1978-05-22-a-i0100,68,1670,1670,Barberis,PERS,0.9714892506599426,1
GDL-1978-05-22-a-i0100,68,1672,1672,Andrey,PERS,0.9806745052337646,1
GDL-1978-05-22-a-i0100,68,1674,1674,Peterhans,PERS,0.9773159027099608,1
GDL-1978-05-22-a-i0100,68,1676,1676,Chivers,PERS,0.9865755438804626,1
GDL-1978-05-22-a-i0100,68,1678,1678,Thouvenel,PERS,0.982682466506958,1
GDL-1978-06-23-a-i0197,1,65,65,Londres,LOC,0.891350269317627,1
GDL-1978-06-23-a-i0197,1,67,70,M. Cyrus Vance,PERS,0.8777833580970764,1
GDL-1978-06-23-a-i0197,1,79,79,Israël,LOC,0.6807473301887512,1
GDL-1978-06-23-a-i0197,1,83,83,Egypte,LOC,0.9426766633987428,1
GDL-1978-06-23-a-i0197,2,106,108,Proche-Orient,LOC,0.9827982187271118,1
GDL-1978-06-23-a-i0197,2,117,117,Jérusalem,LOC,0.9653151631355286,1
